# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
672000 0 0.04 2.68 7.44
673000 0 0 1.76 6.88
674000 0 0 2.48 7.36
675000 0 0 2.44 7.04
676000 0 0 2.28 7.08
677000 0 0 2.92 7.32
678000 0 0 2.08 7.12
679000 0 0 2.24 6.68
680000 0 0 1.76 7.08
681000 0 0 2.52 7.08
682000 0 0 2.4 7.2
683000 0 0 2.36 7.16
684000 0 0 2.24 7.56
685000 0 0 2.48 7.48
686000 0 0 2.64 7.72
687000 0 0 2.44 6.96
688000 0 0 2.04 7.44
689000 0 0 2.24 6.92
690000 0 0 2.28 6.92
691000 0 0.04 2.28 6.92
692000 0 0 2.2 7.2
693000 0 0 2.2 7.24
694000 0 0 2.84 7.56
695000 0 0 2.8 7.96
696000 0 0 2.52 7.92
697000 0 0 2.72 7.36
698000 0 0 2.16 7.4
699000 0 0 2.56 6.8
700000 0 0 2.32 7.24
701000 0 0 2.44 7.4
702000 0 0 2 7
703000 0 0 2.12 7.24
704000 0 0 2.24 7.4
705000 0 0 2.12 7.32
706000 0 0 2.44 7.08
707000 0 0 2.4 7.72
708000 0 0 2.48 7.76
709000 0 0 2.48 7.24
710000 0 0.04 2.16 7.68
711000 0 0.04 1.92 7.24
712000 0 0 2.6 7
713000 0 0 2.92 7.44
714000 0 0 2.48 7.28
715000 0 0 2.32 7.04
716000 0 0 2.36 7.2
717000 0 0 2.12 7.16
718000 0 0 2.36 7.76
719000 0 0 2.28 7.44
720000 0 0 2.48 7.48
721000 0 0 2.08 7.08
722000 0 0.04 2.24 7.08
723000 0 0.04 1.88 7.16
724000 0 0 2.2 7.44
725000 0 0 1.72 7.64
726000 0 0 2.44 6.88
727000 0 0 2.12 7.36
728000 0 0 2.28 6.84
729000 0 0 1.8 7.12
730000 0 0 2.48 7.04
731000 0 0 2.24 6.96
732000 0 0 1.8 6.84
733000 0 0 1.8 7
734000 0 0 2.2 7.36
735000 0 0 2.44 6.96
736000 0 0 2.08 7.52
737000 0 0 2 6.76
738000 0 0 2.08 7.24
739000 0 0 2.08 6.76
740000 0 0.04 2.04 7.12
741000 0 0.04 2.28 7.32
742000 0 0 2.28 7.36
743000 0 0 2.4 7.72
744000 0 0 2.56 7.52
745000 0 0 2 7.32
746000 0 0 2.04 7.16
747000 0 0 2.2 7.12
748000 0 0.04 2.44 6.96
749000 0 0.04 2.6 7.04
750000 0 0 2.32 6.96
751000 0 0 2.48 7.32
752000 0 0 2.12 7.2
753000 0 0 2.64 7.28
754000 0 0 2.44 7.2
755000 0 0 2.36 7.04
756000 0 0 2.6 7.24
757000 0 0 2.32 7.04
758000 0 0 2.44 7.4
759000 0 0 2.12 7.24
760000 0 0.04 1.76 7.36
761000 0 0 2.4 6.96
762000 0 0.04 2.12 7.32
763000 0 0 2.48 7.36
764000 0 0 2.36 7.16
765000 0 0.04 2.16 7.28
766000 0 0.04 2.24 7.32
767000 0 0 2.28 7
768000 0 0 2.12 7.36
769000 0 0 2.32 7.16
770000 0 0 2.04 6.92
771000 0 0 2.36 7.16
772000 0 0 2.12 7.2
773000 0 0 2.2 7.52
774000 0 0 2.12 7.48
775000 0 0 2.28 7.2
776000 0 0 2.48 7.12
777000 0 0 1.84 7.32
778000 0 0 1.96 7.08
779000 0 0 1.68 7.16
780000 0 0 1.56 7.24
781000 0 0 2.12 7.4
782000 0 0 2.72 7.28
783000 0 0 2.36 7.12
784000 0 0 2.52 7.04
785000 0 0 2.04 7.4
786000 0 0 2.48 7.36
787000 0 0 2.4 7.12
788000 0 0 2.24 7.28
789000 0 0 2.24 7.08
790000 0 0 2.52 7.12
791000 0 0 2.36 7.16
792000 0 0 2.52 6.96
793000 0 0 2.6 7.48
794000 0 0 2.08 7.32
795000 0 0 2.44 7.24
796000 0 0 2.08 7.04
797000 0 0 2.2 7
798000 0 0 2.08 7.12
799000 0 0 1.8 7.32
800000 0 0 2.44 7.12
801000 0 0 2.32 7.32
802000 0 0.04 1.76 7.32
803000 0 0 1.96 6.96
804000 0 0 1.84 7.04
805000 0 0 2.28 7.16
806000 0 0 2.28 6.76
807000 0 0 2.44 7.08
808000 0 0 2.28 7
809000 0 0 2.4 6.92
810000 0 0 1.96 7.32
811000 0 0 2.52 7.16
812000 0 0 2.12 7.52
813000 0 0 2.4 7.16
814000 0 0 2.56 7.12
815000 0 0 2.56 7.2
816000 0 0 2.76 7.6
817000 0 0 2.28 7.24
818000 0 0 2.72 7.2
819000 0 0 2.2 7
820000 0 0 2.56 7.08
821000 0 0 2.32 7.36
822000 0 0.04 2.24 7.24
823000 0 0 1.96 7.2
824000 0 0 2.28 6.88
825000 0 0 1.92 7.12
826000 0 0 2.16 7
827000 0 0 1.96 7.24
828000 0 0.04 2.12 7.28
829000 0 0 2.44 7.56
