# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
800000 0 0 1.52 4.176
801000 0 0 1.464 4.17
802000 0 0 1.48 4.176
803000 0 0 1.464 4.176
804000 0 0 1.492 4.172
805000 0 0 1.468 4.178
806000 0 0 1.45 4.17
807000 0 0 1.498 4.168
808000 0 0 1.466 4.176
809000 0 0 1.436 4.17
810000 0 0 1.438 4.174
811000 0 0 1.482 4.18
812000 0 0 1.494 4.182
813000 0 0 1.39 4.184
814000 0 0 1.464 4.194
815000 0 0 1.452 4.186
816000 0 0 1.498 4.184
817000 0 0 1.466 4.192
818000 0 0 1.554 4.196
819000 0 0 1.434 4.19
820000 0 0 1.454 4.198
821000 0 0 1.512 4.194
822000 0 0 1.514 4.192
823000 0 0 1.476 4.19
824000 0 0 1.496 4.2
825000 0 0 1.462 4.196
826000 0 0 1.544 4.192
827000 0 0 1.466 4.196
828000 0 0 1.446 4.184
829000 0 0 1.51 4.186
830000 0 0 1.456 4.188
831000 0 0 1.394 4.198
832000 0 0 1.556 4.196
833000 0 0 1.544 4.198
834000 0 0 1.468 4.194
835000 0 0 1.416 4.196
836000 0 0 1.548 4.202
837000 0 0 1.542 4.196
838000 0 0 1.512 4.2
839000 0 0 1.42 4.196
840000 0 0 1.47 4.194
841000 0 0 1.49 4.2
842000 0 0 1.476 4.206
843000 0 0 1.426 4.198
844000 0 0 1.464 4.192
845000 0 0 1.53 4.188
846000 0 0 1.514 4.188
847000 0 0 1.47 4.198
848000 0 0 1.508 4.186
849000 0 0 1.52 4.198
850000 0 0 1.504 4.194
851000 0 0 1.458 4.194
852000 0 0 1.49 4.2
853000 0 0 1.476 4.192
854000 0 0 1.51 4.188
855000 0 0 1.468 4.184
856000 0 0 1.532 4.186
857000 0 0 1.474 4.182
858000 0 0 1.566 4.182
859000 0 0 1.59 4.192
860000 0 0 1.556 4.188
861000 0 0 1.462 4.186
862000 0 0 1.446 4.188
863000 0 0 1.394 4.194
864000 0 0 1.518 4.194
865000 0 0 1.444 4.192
866000 0 0 1.442 4.188
867000 0 0 1.504 4.182
868000 0 0 1.602 4.186
869000 0 0 1.512 4.188
870000 0 0 1.478 4.18
871000 0 0 1.576 4.188
872000 0 0 1.468 4.18
873000 0 0 1.48 4.182
874000 0 0 1.534 4.186
875000 0 0 1.454 4.178
876000 0 0 1.454 4.182
877000 0 0 1.552 4.184
878000 0 0 1.502 4.19
879000 0 0 1.408 4.178
880000 0 0 1.51 4.182
881000 0 0 1.43 4.174
882000 0 0 1.448 4.182
883000 0 0 1.462 4.17
884000 0 0 1.504 4.18
885000 0 0 1.432 4.18
886000 0 0 1.462 4.174
887000 0 0 1.518 4.176
888000 0 0 1.442 4.182
889000 0 0 1.49 4.182
890000 0 0 1.49 4.188
891000 0 0 1.456 4.18
892000 0 0 1.56 4.182
893000 0 0 1.53 4.18
894000 0 0 1.562 4.19
895000 0 0 1.564 4.19
896000 0 0 1.434 4.18
897000 0 0 1.5 4.184
898000 0 0 1.51 4.178
899000 0 0 1.476 4.184
900000 0 0 1.556 4.186
901000 0 0 1.466 4.18
902000 0 0 1.46 4.18
903000 0 0 1.386 4.182
904000 0 0 1.498 4.182
905000 0 0 1.504 4.178
906000 0 0 1.488 4.172
907000 0 0 1.438 4.174
908000 0 0 1.558 4.172
909000 0 0 1.528 4.182
910000 0 0 1.446 4.184
911000 0 0 1.488 4.184
912000 0 0 1.478 4.176
913000 0 0 1.448 4.18
914000 0 0 1.54 4.182
